Chr	gene_name	geneStart	geneEnd	exon_count
6	KHDC1	73241528	73309713	5
6	GABRR1	89178769	89201176	8
6	GABRR1	89178769	89217321	9
6	FAM26D	116543813	116558210	3
6	FAM26D	116554222	116558210	2
6	PKIB	122701487	122725194	3
6	TRDN	123464882	123636774	9
6	TRDN	123529273	123636774	6
6	SMLR1	130827413	130834954	2
6	EPB41L2	130858135	130956484	15
6	ARG1	131573282	131583907	8
6	MED23	131586919	131628048	30
6	LATS1	149683015	149702125	3
6	PCMT1	149749727	149810627	8
6	RAET1E	149889339	149890900	3
6	RAET1E	149884487	149890900	4
6	RAET1E	149888497	149890900	4
6	T	166158314	166167590	7
7	ELFN1	1744596	1747082	1
7	MMD2	4909733	4959016	7
7	ZNF853	6616174	6622970	3
7	STK31	23710285	23832365	23
7	CCDC129	31529768	31658391	15
7	EPDR1	37920939	37950202	2
7	EPDR1	37921365	37950395	3
7	DDX56	44566001	44573894	13
7	C7orf57	48046475	48060271	4
7	IKZF1	50319061	50400626	6
7	PHKG1	56081053	56088940	10
7	NUPR2	56116020	56116313	1
7	POM121	72926412	72948469	12
7	HIP1	75538171	75738919	29
7	GNAI1	80188988	80217492	7
7	CROT	87349068	87359353	2
7	SRI	88208488	88226913	7
7	STEAP2	90225082	90236964	4
7	VPS50	93246117	93358435	27
7	TRRAP	98881150	99012354	71
7	ZCWPW1	100401174	100420648	14
7	SLC12A9	100854197	100865323	13
7	SLC12A9	100854197	100865384	11
7	CUX1	101816030	102283089	22
7	PNPLA8	108472400	108515190	9
7	TFEC	115940550	115968249	6
7	SMKR1	129502824	129512440	2
7	CEP41	130398890	130440965	9
7	CEP41	130398890	130440965	10
7	CEP41	130421939	130440965	3
7	MEST	130495368	130505055	10
7	C7orf49	135166610	135167778	2
7	CREB3L2	137912826	138001704	4
7	C7orf55-LUC7L2	139341384	139422339	11
7	LUC7L2	139371411	139422339	10
7	TMEM178B	141074310	141470785	4
7	GIMAP6	150628184	150630141	2
7	FASTK	151076724	151080765	10
7	NUB1	151341776	151377224	15
8	TDRP	491571	544756	4
8	FAM86B2	12425888	12436342	8
8	PPP3CC	22441409	22540801	15
8	PPP3CC	22441409	22540801	13
8	NKX3-1	23681220	23682888	3
8	DPYSL2	26582037	26655705	13
8	EPHX2	27500983	27544521	18
8	EPHX2	27503615	27544521	17
8	FBXO16	28428726	28483445	7
8	ASH2L	38107047	38139070	13
8	C8orf22	49072830	49074530	4
8	C8orf22	49072830	49075172	4
8	TCF24	66948050	66961764	2
8	C8orf88	90959006	90980434	5
8	FSBP	94432130	94436867	2
8	UQCRB	96231104	96235529	5
8	STK3	98455841	98883755	11
8	ANKRD46	100510576	100529832	4
8	CTHRC1	103372551	103382599	4
8	DCSTAMP	104348552	104356147	2
8	NDRG1	133238877	133262128	12
8	NDRG1	133238877	133264552	13
8	LY6K	142700527	142703222	3
8	TOP1MT	143309440	143329414	12
8	TMEM249	144353347	144354766	5
9	CD274	5456113	5467861	5
9	MPDZ	13106964	13250314	44
9	MPDZ	13106964	13250314	45
9	C9orf24	34379075	34381434	4
9	GALT	34647208	34650448	8
9	MELK	36581681	36677336	16
9	MELK	36581681	36677336	16
9	MELK	36581681	36677336	15
9	MELK	36581691	36677336	16
9	MELK	36581691	36677336	15
9	MELK	36589640	36677336	14
9	FRMD3	83243201	83267176	3
9	FRMD3	83243201	83331864	10
9	FRMD3	83243201	83538230	15
9	IDNK	83628929	83643779	3
9	NOL8	92297835	92321743	14
9	ZNF484	92846227	92877839	4
9	TBC1D2	98199380	98213211	7
9	RAD23B	107302102	107329655	8
9	TXN	110244156	110256434	4
9	PTBP3	112223850	112297833	12
9	PTBP3	112223850	112332842	14
9	PRPF4	113275743	113291659	14
9	PSMD5	120817905	120842908	9
9	LHX6	122204759	122217100	6
9	SH2D3C	127738745	127767210	11
9	SLC25A25	128091870	128107443	11
9	CIZ1	128166196	128187916	14
9	URM1	128371380	128387900	3
9	SET	128685167	128694663	8
9	SET	128689986	128694663	8
9	UCK1	131525039	131531173	7
9	UCK1	131525039	131531173	7
9	MED27	131860537	132079843	7
9	C9orf62	135343398	135344406	2
9	C9orf69	136116480	136116899	1
9	C9orf173	137251286	137253462	6
9	NOXA1	137423529	137434359	12
X	IL3RA	1341765	1382464	9
Y	IL3RA	1341765	1382464	9
X	CLCN4	10194948	10233583	9
X	SMS	21940824	21994350	9
X	DCAF8L2	27746895	27748790	1
X	MAOA	43711964	43744512	12
X	ARAF	47562967	47565353	5
X	ELK1	47637034	47641440	3
X	CACNA1F	49205136	49233308	48
X	CACNA1F	49205136	49233308	48
X	RIBC1	53426276	53430793	4
X	SNX12	71061015	71068305	4
X	ARMCX4	101488589	101495461	1
X	TMSB15B	103964522	103965575	2
X	ALG13	111685032	111759998	24
X	HTR2C	114726936	114906879	4
X	LRCH2	115113215	115234040	20
X	ZFP92	153418322	153421627	4
X	NAA10	153929986	153934903	7
X	IL9R	155997743	156009851	9
Y	IL9R	57184263	57196371	9
Y	UTY	13249855	13479664	29
Y	UTY	13249855	13479664	28
1	EMC1	19219302	19251508	22
1	EMC1	19219302	19251508	23
1	EIF4G3	20941375	21002741	9
1	PTP4A2	31908851	31919064	4
1	TRAPPC3	36137202	36140069	4
1	MEAF6	37493768	37514745	6
1	MEAF6	37494098	37514745	7
1	STRIP1	110038717	110053911	19
1	RBM15	110339405	110346353	2
1	PPIAL4D	145241629	145242123	1
1	VPS72	151176643	151190120	6
1	ASCL5	201114751	201115371	1
1	JMJD4	227732391	227735410	6
1	OBSCN	228211783	228378794	115
1	DISC1	231626867	231818524	9
1	DISC1	231626867	231749948	3
1	DISC1	231626867	231818349	5
10	PITRM1	3138030	3172771	27
10	AKR1E2	4826324	4847529	8
10	AKR1E2	4826324	4847529	7
10	COMMD3-BMI1	22316417	22329541	14
10	ARHGAP12	31807657	31908854	16
10	ARHGAP12	31807657	31908854	16
10	ARHGAP12	31807657	31908854	17
10	TFAM	58385547	58395073	6
10	MCU	72692151	72885821	8
10	MCU	72693063	72885821	8
10	IFIT1	89402368	89403711	1
10	NKX1-2	124447428	124449942	2
11	OR52I1	4594038	4595012	1
11	CSNK2A3	11351943	11353118	1
11	OTOG	17547372	17645943	56
11	MDK	46382057	46383493	3
11	LRTOMT	72089083	72095099	3
11	PGR	101039115	101126012	7
11	FLI1	128758316	128810987	6
11	FLI1	128764789	128810987	8
12	LTBR	6375555	6390936	10
12	PPFIA2	81259631	81754220	30
12	LINC01619	91986681	91993402	4
12	ZNF891	133120283	133121917	1
12	ZNF268	133181997	133202161	6
12	ZNF268	133181997	133202316	3
13	MED4	48077138	48090404	6
13	DAOA	105472597	105490080	2
14	GZMH	24606602	24609612	4
14	CCDC177	69571498	69573621	1
14	CRIP2	105473247	105479652	8
15	POTEB2	20835390	20866280	11
15	POTEB	21846347	21877245	11
15	GABRG3	26971535	27480836	6
15	GOLGA8O	32445105	32455535	19
16	FAM173A	721274	722556	4
16	MGRN1	4624960	4688907	16
16	NUDT16L1	4693726	4695051	3
16	SMIM22	4795734	4796230	3
16	SMIM22	4795734	4796230	3
16	NPIPA3	14711688	14726292	8
16	NPIPA2	14750812	14765412	8
16	NPIPA5	15363658	15378293	8
16	XPO6	28098537	28180991	23
16	GFOD2	67685376	67685714	1
16	HYDIN	70807579	71186894	85
16	MARVELD3	71626229	71640403	3
16	IST1	71894834	71927812	10
16	IST1	71915640	71927812	9
16	IST1	71915640	71927812	8
16	IST1	71921345	71927812	5
16	PKD1L2	81134727	81253974	43
17	ARRB2	4710721	4720627	14
17	SLC5A10	18952205	19020430	14
17	SLC5A10	18952205	19020430	14
17	TAF15	35809569	35846944	16
17	RDM1	35918341	35930281	3
17	RDM1	35918341	35930281	5
17	CCL23	36013196	36017896	4
17	MYO19	36513368	36532537	9
17	SYNRG	37518939	37609354	21
17	SYNRG	37518939	37609354	20
17	KRTAP9-6	41265377	41265859	1
17	KRTAP9-7	41275697	41276206	1
17	STAT3	42316826	42348515	22
17	PSMC3IP	42572967	42577247	6
17	PSME3	42834181	42841577	11
17	G6PC	42900876	42910959	5
17	ETV4	43528518	43530160	5
17	C17orf53	44142142	44161931	10
17	RUNDC3A	44308832	44317503	11
17	EFTUD2	44851273	44894520	27
17	GFAP	44910468	44915485	7
17	SPHK1	76385644	76387585	5
17	METTL23	76733094	76733685	3
17	MGAT5B	76869029	76948837	18
17	SLC25A10	81712426	81720076	11
17	STRA13	82019204	82022860	4
17	STRA13	82019204	82022860	5
18	PTPN2	12785822	12884140	11
18	LAMA3	23873044	23954647	37
18	NOL4	33852841	34223252	9
18	DTNA	34755976	34866160	15
18	DTNA	34755976	34866160	14
18	DTNA	34755976	34884744	18
18	DTNA	34755976	34890439	18
18	DTNA	34755976	34866160	9
18	DTNA	34820868	34866160	7
18	ATP5A1	46084281	46098230	12
18	TCEB3CL2	46962767	46964407	1
18	SMAD7	48921371	48950423	4
18	MBD1	50267587	50279991	14
18	MBD1	50269675	50279991	13
18	MBD1	50269628	50279991	15
18	TCF4	55228224	55588534	18
18	BOD1L2	57147312	57147830	1
18	NEDD4L	58149535	58396268	30
18	TNFRSF11A	62325352	62385033	7
18	CDH19	66505287	66572203	9
18	NFATC1	79396224	79467640	8
18	NFATC1	79400391	79527529	10
19	PLK5	1526996	1535249	9
19	ZNF555	2841572	2853951	4
19	NFIC	3366636	3462768	11
19	NFIC	3366636	3456599	9
19	TJP3	3721892	3750683	21
19	TMIGD2	4292598	4302384	5
19	SH3GL1	4361599	4400367	10
19	HDGFRP2	4472350	4502009	16
19	PLIN3	4839191	4861393	7
19	PLIN3	4839191	4861393	7
19	SAFB	5623205	5668290	21
19	SAFB	5623205	5668290	21
19	VAV1	6772807	6857106	26
19	VAV1	6772807	6857106	26
19	PNPLA6	7535788	7561561	32
19	CD209	7743038	7747510	5
19	CD209	7743038	7747510	7
19	CLEC4M	7763266	7768875	6
19	CLEC4M	7763266	7768987	6
19	CLEC4M	7763266	7768875	5
19	ZNF559	9338549	9341627	4
19	ZNF561-AS1	9732228	9743047	3
19	DNM2	10718242	10831046	21
19	PLPPR2	11357673	11364689	8
19	ECSIT	11507495	11519169	6
19	DHPS	12675837	12681112	9
19	RTBDN	12825705	12834499	6
19	RTBDN	12826606	12835097	7
19	RAD23A	12945948	12953048	8
19	RAD23A	12945948	12953048	9
19	NFIX	13024031	13090369	9
19	C19orf67	14081833	14085626	6
19	ADGRE2	14736235	14776755	19
19	CYP4F3	15641415	15659384	12
19	EPS15L1	16402305	16471944	16
19	GTPBP3	17337611	17341702	9
19	FCHO1	17755164	17788297	26
19	FCHO1	17764405	17788305	24
19	ZNF43	21807606	21819205	3
19	ZNF729	22286525	22317175	4
19	ZNF99	22757313	22784015	4
19	ZNF728	22975467	23003029	4
19	ZNF730	23117173	23146555	4
19	ZNF726	23914994	23933966	4
19	C19orf12	29702758	29708412	3
19	THEG5	32083186	32083944	2
19	WTIP	34481974	34500268	8
19	LSR	35248878	35267858	9
19	KRTDAP	35487427	35490441	5
19	TYROBP	35904568	35908227	4
19	ZNF850	36747766	36762605	4
19	ZNF829	36891491	36915953	6
19	ZNF573	37738491	37773728	4
19	RASGRP4	38410039	38426090	17
19	RASGRP4	38410039	38426090	17
19	RASGRP4	38410039	38426090	17
19	MAP4K1	38587809	38617894	32
19	RINL	38869103	38876741	11
19	PAF1	39385914	39390863	13
19	ATP5SL	41432283	41439898	4
19	ATP5SL	41432283	41439898	5
19	DEDD2	42199437	42217006	4
19	PSG1	42867053	42879580	6
19	TEX101	43415919	43418396	5
19	ZNF404	43872554	43883963	3
19	TRAPPC6A	45163953	45178217	4
19	TRAPPC6A	45163953	45178217	4
19	TRAPPC6A	45163191	45178217	6
19	EML2-AS1	45642049	45642515	2
19	EML2	45609662	45645443	22
19	PNMAL2	46493557	46495464	1
19	PRKD2	46674522	46710945	16
19	SEPW1	47778785	47781369	5
19	PLA2G4C	48048342	48110514	17
19	SPHK2	48620514	48629772	6
19	SPHK2	48625959	48629772	5
19	TEAD2	49341323	49360074	12
19	IRF3	49659647	49662586	3
19	IRF3	49659647	49662586	4
19	IRF3	49659588	49664837	7
19	AKT1S1	49869916	49876654	5
19	MYH14	50210365	50309789	40
19	SPIB	50418962	50428084	6
19	JOSD2	50506172	50510430	3
19	KLK7	50977535	50981770	4
19	LIM2	51380200	51387442	4
19	SIGLEC12	51491640	51500372	7
19	SIGLEC6	51520205	51531647	6
19	ZNF615	51992879	52003710	5
19	ERVV-1	53014090	53015523	1
19	ERVV-2	53049251	53050858	1
19	TNNT1	55132914	55147156	13
19	DNAAF3	55159061	55166412	11
19	IL11	55366006	55368511	3
19	SSC5D	55488589	55504185	13
19	RFPL4AL1	55771804	55773178	2
19	ZNF444	56146911	56160200	3
19	MZF1	58563159	58571388	5
2	ZNF512	27583112	27621460	13
2	ZNF512	27598208	27621460	12
2	SLC8A1	40115252	40430279	9
2	POTEI	130462815	130509234	15
2	POTEJ	130611532	130657876	15
2	TTN	178527011	178804641	362
2	CFLAR	201133035	201163079	8
2	KLF7	207081212	207134083	4
2	KLF7	207081226	207165567	4
2	KLF7	207081212	207167141	4
2	IQCA1	236324687	236507266	18
20	PCED1A	2835461	2839911	7
20	SEL1L2	13849484	13990533	18
21	C21orf2	44330197	44339193	7
21	C21orf2	44330197	44339193	7
22	BCL2L13	17655711	17726805	4
22	BCL2L13	17702272	17727533	2
3	ATRIP	48450068	48465553	12
3	ATRIP	48451728	48465553	11
3	TREX1	48466685	48467599	1
3	ST3GAL6	98772903	98793760	6
4	USP17L10	9210656	9212248	1
4	USP17L11	9215404	9216996	1
4	USP17L12	9220151	9221743	1
4	USP17L13	9224895	9226487	1
4	USP17L17	9243878	9245470	1
4	USP17L18	9248629	9250221	1
4	USP17L19	9253377	9254969	1
4	USP17L20	9258123	9259715	1
4	USP17L21	9262871	9264463	1
4	USP17L22	9267618	9269210	1
4	USP17L24	9325164	9326756	1
4	USP17L25	9329910	9331502	1
4	USP17L26	9334657	9336249	1
4	USP17L5	9339402	9340994	1
4	USP17L27	9344147	9345739	1
4	USP17L28	9348892	9350484	1
4	USP17L29	9353637	9355229	1
4	USP17L30	9363128	9364720	1
4	GNPDA2	44703080	44718323	5
4	GNPDA2	44703080	44722206	5
4	ARL9	56511331	56523875	3
4	EPGN	74308533	74314636	5
4	EPGN	74308533	74314636	4
4	EPGN	74308533	74314636	5
4	EPGN	74308533	74314636	5
4	EPGN	74308533	74314636	4
4	SORBS2	185587626	185690570	21
4	DUX4L7	190992386	190993660	1
4	DUX4L4	191002272	191003540	1
4	DUX4L3	191008859	191010133	1
5	NKD2	1009057	1037667	10
5	MARCH6	10353898	10433683	25
5	MARCH6	10353898	10433683	23
5	POU5F2	93740576	93741562	1
5	ARL14EPL	116051465	116058946	3
5	CSNK1G3	123545663	123614395	12
5	CSNK1G3	123557500	123614395	10
5	CSNK1G3	123573442	123614395	9
5	C5orf66	135334118	135343465	3
5	JAKMIP2	147601760	147671805	19
6	POM121L2	27309062	27312169	1
6	NRM	30688660	30690973	3
6	TREM1	41280881	41286654	3
6	LOC100996634	109557863	109591573	10
7	COL26A1	101006313	101200809	13
7	RASA4B	102483591	102517709	20
7	SPDYE2B	102652348	102660264	7
7	PNPLA8	108472400	108515490	9
7	LUZP6	135927273	135927449	1
7	LUC7L2	139374413	139422339	10
8	FAM86B1	12183605	12194069	7
8	PUF60	143816519	143821894	9
8	PUF60	143816519	143829302	10
8	PUF60	143816519	143829302	11
9	PTGS1	122371815	122392543	10
9	PTGS1	122378548	122392543	8
9	CACNA1B	137877933	138121998	47
9	CACNA1B	137877933	138121879	47
X	MAGEB17	16170382	16171392	1
X	XAGE2	52370014	52375590	4
X	TRO	54922246	54931337	11
X	TRO	54922246	54931019	10
X	TRO	54924990	54931019	7
X	TCP11X2	102460512	102465543	7
Y	TSPY8	9357842	9360404	6
1	MXRA8	1353603	1358503	9
1	MXRA8	1353300	1358503	10
1	MXRA8	1353603	1361262	10
1	PLCH2	2476588	2505212	22
1	TP73	3682365	3732761	10
1	TNFRSF8	12104443	12142530	12
1	PRAMEF23	13108837	13112679	3
1	C1orf195	15164343	15171277	2
1	C1orf195	15168494	15171277	2
1	CASP9	15492942	15524199	5
1	SZRD1	16367257	16395139	4
1	HNRNPR	23310453	23337833	8
1	RHD	25272547	25317051	9
1	RHD	25272547	25329135	9
1	RHD	25272547	25329135	9
1	RHD	25272547	25329014	8
1	RHD	25272547	25329014	8
1	TMEM57	25431098	25498465	9
1	CEP85	26239783	26277292	12
1	WDTC1	27261054	27306382	15
1	EYA3	27974465	28038902	14
1	EYA3	27974465	28058025	16
1	EYA3	27977281	28058025	16
1	ZCCHC17	31318194	31364192	7
1	ZCCHC17	31319114	31364192	6
1	SPOCD1	31790602	31815332	15
1	KHDRBS1	32013995	32042623	8
1	A3GALT2	33306765	33321097	5
1	CSMD2	33519517	34165096	70
1	STK40	36341754	36361331	10
1	MED8	43385041	43387504	5
1	LDLRAD1	54008981	54018111	4
1	LDLRAD1	54008981	54018111	5
1	LDLRAD1	54008981	54018175	4
1	C8B	56929403	56959590	11
1	C8B	56929403	56960111	11
1	FGGY	59554221	59762583	9
1	DOCK7	62455413	62688263	49
1	DOCK7	62584779	62688263	16
1	MIER1	66928903	66946309	3
1	FNBP1L	93448281	93552415	15
1	TMEM56-RWDD3	95143901	95244249	7
1	SLC35A3	99970536	100022475	8
1	SLC35A3	99993554	100022413	5
1	CLCC1	108934669	108950436	6
1	CLCC1	108934669	108950436	8
1	DENND2D	111187604	111204352	12
1	C1orf137	116694129	116706531	4
1	VPS45	150068644	150144920	13
1	ANP32E	150226624	150235785	4
1	TARS2	150487450	150507063	16
1	TARS2	150487450	150507063	14
1	SELENBP1	151364542	151369898	11
1	TPM3	154157638	154173196	6
1	TPM3	154157717	154183118	9
1	ADAM15	155051386	155058473	15
1	TRIM46	155173966	155180501	9
1	GON4L	155750583	155853779	31
1	PMF1-BGLAP	156213015	156242793	6
1	PAQR6	156244128	156246730	7
1	MEF2D	156467644	156483291	10
1	FCRL6	159800597	159815581	11
1	TAGLN2	159918799	159923469	5
1	SLAMF7	160739301	160753163	6
1	SLAMF7	160739301	160753176	5
1	SLAMF7	160739301	160753163	4
1	SLAMF7	160739301	160753176	6
1	SLAMF7	160739301	160753176	5
1	SDHC	161314405	161362539	4
1	FMO1	171258087	171285543	7
1	DNM3	171841656	172132896	15
1	NR5A2	200043787	200174209	6
1	ZNF281	200407017	200409704	2
1	TNNT2	201359209	201373253	14
1	MDM4	204525518	204538287	5
1	YOD1	207049019	207052234	3
1	CNIH4	224356924	224379089	5
1	CNIH4	224356924	224375821	4
1	MIXL1	226223681	226225811	2
1	B3GALNT2	235465618	235504251	8
1	ACTN2	236686673	236762618	21
1	RGS7	240800646	241355775	14
1	RGS7	240776162	241355775	16
1	RGS7	240800646	241355775	16
1	C1orf100	244364700	244389068	4
1	GCSAML	247549191	247574381	4
10	PFKFB3	6146378	6232941	15
10	PRKCQ	6428206	6510997	15
10	CCDC3	12898415	12998510	2
10	FAM107B	14521189	14530458	3
10	HSPA14	14838402	14843580	4
10	SLC39A12	17953276	18042832	12
10	SLC39A12	17961721	18042832	11
10	PLXDC2	19817079	20279818	13
10	EBLN1	22208882	22209982	1
10	ARMC3	22931996	23014120	16
10	ARMC3	22931996	23037478	18
10	KIAA1217	24209193	24546323	18
10	KIAA1217	24209193	24546323	19
10	KIAA1217	24473227	24545117	13
10	KIAA1217	24473227	24545117	11
10	PRTFDC1	24849871	24952574	8
10	C10orf126	28847240	28880445	4
10	EPC1	32269062	32346914	14
10	CCNY	35337053	35569169	9
10	ZNF33A	38010753	38056559	4
10	RASGEF1A	43196243	43229653	13
10	CXCL12	44372887	44385004	3
10	MARCH8	45458238	45533210	7
10	ZFAND4	45616435	45653020	8
10	ANTXRL	46287262	46330083	17
10	MAPK8	48401660	48434894	10
10	ERCC6-PGBD3	49515332	49532963	5
10	NRBF2	63133415	63154217	3
10	JMJD1C	63168044	63219883	23
10	HERC4	67922930	68073107	22
10	HERC4	68070492	68073107	2
10	RUFY2	68378561	68407188	12
10	CCAR1	68722504	68791265	23
10	NUDT13	73114365	73126788	6
10	NUDT13	73114365	73130902	6
10	NUDT13	73124233	73130902	5
10	FUT11	73772333	73775514	3
10	ZSWIM8	73785878	73801518	26
10	KCNMA1	76887265	77637641	28
10	KCNMA1	77636386	77637641	2
10	KCNMA1	77636560	77637641	2
10	NUTM2B	79703609	79712484	7
10	ANXA11	80155852	80170870	13
10	LRIT2	84221919	84225519	4
10	CCSER2	84371052	84514266	9
10	CCSER2	84425744	84513542	7
10	KIF20B	89705294	89774047	32
10	HECTD2	91410438	91512383	22
10	OPALIN	96345940	96358895	5
10	RRP12	97357093	97401230	31
10	TLX1NB	101089536	101089904	1
11	NLRP6	278569	285303	8
11	BRSK2	1436128	1457039	18
11	STIM1	3856270	4091325	13
11	ILK	6604271	6610610	10
11	ILK	6608744	6610610	9
11	ZNF143	9471308	9527612	15
11	ZNF143	9471308	9527612	14
11	USP47	11842185	11956174	28
11	MICAL2	12162155	12262519	24
11	MICAL2	12162155	12262519	21
11	MICAL2	12162155	12260171	19
11	INSC	15149174	15245924	13
11	INSC	15149174	15246039	11
11	PTPN5	18728933	18765830	13
11	PAMR1	35432355	35494224	10
11	PAMR1	35432355	35525584	9
11	C11orf74	36610103	36659185	3
11	SLC43A3	57407791	57426171	12
11	MS4A13	60518083	60542574	3
11	MS4A15	60763733	60775714	5
11	FADS2	61816285	61865688	12
11	FADS2	61816582	61865688	12
11	RAB3IL1	61898277	61920191	9
11	GANAB	62625814	62639070	21
11	GANAB	62625814	62646598	22
11	STIP1	64185824	64204125	14
11	STIP1	64186261	64204125	14
11	ESRRA	64307179	64315965	6
11	SLC22A12	64591556	64601550	10
11	SLC22A12	64591556	64601550	8
11	TMEM262	65088454	65089030	3
11	TM7SF2	65112015	65116052	9
11	SLC25A45	65376406	65381950	5
11	ANAPC15	72109880	72111275	4
11	PPME1	74171421	74253509	14
11	CHRDL2	74696508	74730887	11
11	TPBGL	75241049	75242197	1
11	KCTD14	78016592	78017269	1
11	TRIM77	89710298	89717871	6
11	TRIM49D1	89911586	89917709	6
11	SESN3	95173254	95191510	7
11	YAP1	102110848	102229939	8
11	YAP1	102110848	102229939	7
11	DIXDC1	111929853	111974986	5
11	SDHD	112086907	112093196	4
11	SDHD	112086907	112094892	3
11	SDHD	112086907	112094969	3
11	SIK3	116846395	117098414	23
11	RNF214	117234272	117285150	14
11	STT3A	125602807	125620809	14
11	IGSF9B	133909068	133956753	20
12	P3H3	6828440	6839460	15
12	FAR2	29293401	29333793	10
12	AMN1	31672303	31709408	6
12	DNM1L	32679363	32743409	21
12	DNM1L	32679363	32743409	20
12	DNM1L	32679363	32743409	19
12	DNM1L	32701517	32743409	16
12	PUS7L	43730375	43748579	7
12	SLC38A1	46196126	46239799	15
12	CCNT1	48695816	48716674	7
12	TROAP	49323608	49324273	3
12	MCRS1	49558642	49563529	9
12	CERS5	50130544	50144790	10
12	GRASP	52011182	52015198	5
12	COPZ1	54325163	54350522	8
12	COPZ1	54325163	54350522	8
12	COPZ1	54340504	54350522	8
12	MMP19	55837844	55842829	6
12	PTGES3	56664478	56687998	7
12	PTGES3	56664478	56687998	7
12	PTGES3	56664478	56687998	7
12	B4GALNT1	57626743	57632131	9
12	B4GALNT1	57629876	57632131	5
12	MON2	62467207	62592748	34
12	MON2	62467207	62588892	35
12	MON2	62467207	62592748	34
12	TMEM5	63805270	63809091	2
12	C12orf56	64267182	64390564	13
12	TMBIM4	66137959	66169950	8
12	MDM2	68809211	68839848	5
12	BEST3	69654906	69693835	7
12	BEST3	69643690	69697797	9
12	LGR5	71440080	71584733	17
12	LGR5	71440080	71584733	17
12	CORO1C	108647402	108702948	11
12	KSR2	117467198	117968167	20
12	WSB2	118034195	118038316	5
12	WSB2	118034195	118062161	9
12	ARL6IP4	122981139	122982675	5
12	GTF2H3	123645484	123660234	11
12	P2RX2	132618816	132621971	11
13	N4BP2L2	32436381	32527508	7
13	SOHLH2	36183160	36214525	7
13	SUPT20H	37009708	37051489	24
13	SMIM2	44143917	44160854	2
13	LRRC63	46213034	46276802	9
13	EBPL	49661902	49691423	4
13	ITGBL1	101489963	101715653	10
13	ITGBL1	101567805	101715653	9
14	NDRG2	21017595	21023314	15
14	NDRG2	21017595	21070850	15
14	PRMT5	22920903	22929224	16
14	PRMT5	22920903	22929224	13
14	PRMT5	22920903	22929360	16
14	C14orf93	22987214	22998482	6
14	C14orf93	22987214	22999022	7
14	RNF212B	23240345	23272890	14
14	PPP1R3E	23301435	23302575	2
14	EFS	23357225	23365024	6
14	DHRS4	23953788	23968806	6
14	DHRS4	23953788	23968870	5
14	DHRS4	23953788	23968870	7
14	DHRS4	23953788	23968870	6
14	DHRS4	23953788	23968870	4
14	CPNE6	24070982	24077729	17
14	PSME1	24136262	24138759	11
14	GMPR2	24233253	24238777	8
14	PSMA6	35278699	35317305	7
14	PSMA6	35308979	35317305	5
14	RALGAPA1	35548530	35808834	41
14	RALGAPA1	35548530	35808834	41
14	PTGDR	52267814	52269494	2
14	C14orf105	57471354	57493714	6
14	C14orf105	57471354	57493714	7
14	JKAMP	59485070	59504071	7
14	JKAMP	59485070	59504071	7
14	PPP2R5E	63376008	63453813	12
14	PPP2R5E	63376008	63539684	13
14	ESR2	64233136	64282984	6
14	ESR2	64228026	64282984	8
14	DCAF5	69053856	69122327	8
14	DCAF5	69053856	69152977	9
14	MED6	70584891	70600636	7
14	MED6	70584812	70600636	8
14	MAP3K9	70730379	70761083	10
14	MAP3K9	70730379	70809170	12
14	SIPA1L1	71587872	71739160	20
14	SIPA1L1	71587872	71739160	20
14	DPF3	72671135	72879864	9
14	DPF3	72671135	72892342	9
14	DPF3	72619296	72894087	11
14	ZFYVE1	72970881	73024507	11
14	ALDH6A1	74060641	74084393	12
14	ISCA2	74493774	74494833	3
14	NRXN3	79280291	79861963	6
14	EFCAB11	89797242	89953931	5
14	EFCAB11	89797242	89954356	6
14	EFCAB11	89924658	89954356	6
14	EFCAB11	89924658	89954659	6
14	PPP4R3A	91458758	91509646	13
